Write a PL/I program that reads in pairs of points on a Car-tesian coordinate system and classifies them according to the quadrant in which they lie. Make sure you take care of the possibility that one of the pairs lies on the axes of the coordinate system.,Using three if statements for classification,Using loops for classification,Using arrays for classification,Using switch case for classification,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G13-0337.htm
"Water flows into a tank at a constant rate Q. Q is determined by the position of a valve connected to the inflow pipe. Write a digital computer program to simulate this system from time t = 0 to t = t_f if V(O) = V_O . (Consider the walls to be of infinite height, so that overflow is not possible.)",V(t) = Q * T + V_0,V(t) = Q + T + V_0,V(t) = Q / T + V_0,V(t) = Q - T + V_0,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0309.htm
Write the micro-operations for the execute cycles of the following register-reference instructions. Instruction Symbol Hexadecimal Code Definition CLA 7800 Clear Accumulator CLE 7400 Clear E register CMA 7200 Complement Accumulator CME 7100 Complement E register INC 7020 Increment Accumulator HLT 7001 Halt Computer,"CLA: AC←0, F←0; CLE: E←0, F←0; CMA: AC←[AC], F←0; CME: E←[E], F←0; INC: EAC←[AC]+1, F←0; HLT: S←0, F←0","CLA: AC←0, F←1; CLE: E←0, F←1; CMA: AC←[AC]+1, F←1; CME: E←[E]+1, F←1; INC: EAC←[AC]+1, F←1; HLT: S←0, F←1","CLA: AC←1, F←0; CLE: E←1, F←0; CMA: AC←[AC]+1, F←0; CME: E←[E]+1, F←0; INC: EAC←[AC], F←0; HLT: S←1, F←0","CLA: AC←[AC], F←0; CLE: E←[E], F←0; CMA: AC←0, F←0; CME: E←0, F←0; INC: EAC←[AC]+1, F←0; HLT: S←1, F←0",A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G05-0119.htm
Describe the interrelations between the Basic Assembler Language (BAL) Cross Reference Table and its Post Execution Storage Dump.,The Post Execution Storage Dump provides the location of symbols used within the program.,The Cross Reference Table provides the content of symbols used within the program.,"The Cross Reference Table provides the location of symbols used within the program, which can be found in the Post Execution Storage Dump. The address of the symbols are coded in hexadecimal and by adding the required amount, the contents of any byte in the row can be determined.",The addresses in the Post Execution Storage Dump are coded in binary.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G09-0209.htm
"(a)Write a FORTRAN subroutine to find approximate solutionsto the initial-value problem: dy/dx = f(x,y), y(x_0) = y_0 using modified Euler's (predictor-corrector) method. (b)Write a FORTRAN program to find an approximate solution to the initial-value problem: dy/dx = g(y), y(x_0) = y_0 using modified Euler's method.",Java subroutine using Euler's method,Python program using Runge-Kutta method,FORTRAN subroutine and program using modified Euler's method to solve initial-value problems,C++ program using modified Euler's method but with different code,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0576.htm
"A steel producer uses three different processes to produce different qualities of steel. It takes three tons of raw material (iron, coal, oil and minor trace elements) to produce a ton of steel in any process. The percentages of iron, coal and oil used in each process vary and are given below: Process A Process B Process C Iron Coal Oil 40 50 10 45 25 30 25 60 15 Write a program in Basic to print the number of tons of raw material needed to make 100, 150, 200, 250, 300 tons of steel if the ratio of process usages A to B to C is as 1:3:6.",Program in Python,Program in Java,Program in C++,Program in Basic,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G18-0451.htm
"What is meant by ""coincident current"" in a computer's core memory?How does this relate to binary states?",The coincident current refers to the voltage in the computer's core memory.,Coincident current is the measure of current passing through the core memory.,"The method of coincident current is used to avoid all cores becoming magnetized in the same direction. Two of the three wires are current wires, while the third is called a sense wire. The core located where the current wires intersect will become magnetized in a specific direction, representing a binary digit.",Coincident current has nothing to do with binary states.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G05-0093.htm
"Perform the following conversions from decimal to binary, octal and hexadecimal systems. a) 17_10 b) 1321_10 c) 360_10 d) .75_10 e) .390625_10 f) .9_10",11001,10101,11100,10001,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G02-0025.htm
"Obtain the 7's and 8's complement of the following octal numbers: 770, 1263, 00010 and 0000.","Seven's complements are 770, 1263, 00010, 0000 and Eight's complements are 777, 7777, 77777, 10000","Seven's complements are 010, 1263, 00010, 0000 and Eight's complements are 007, 6514, 77767, 10000","Seven's complements are 010, 6515, 77770, 10000 and Eight's complements are 007, 6514, 77767, 7777","Seven's complements are 007, 6514, 77767, 7777 and Eight's complements are 010, 6515, 77770, 10000",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G02-0031.htm
"Write statements in APL to generate the identity matrix of dimension N. This matrix consists of N ones along the main diagonal and zeros everywhere else. Use the rho (\rho) and catenate (,) functions.","N \leftarrow 10 V \leftarrow (N,N) 
ho (0,N
ho1) V","N \leftarrow 10 V \leftarrow (N,N) 
ho (N,N
ho0) V","N \leftarrow 10 V \leftarrow (N,N) 
ho (1,N
ho0) V","N \leftarrow 10 V \leftarrow (1,N) 
ho (N,N
ho0) V",C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G14-0369.htm
What is wrong with each of the following gate representa-tions ?,"a) Single variable is controlled by one element, b) Circuit contains an open loop of consistent dependency, c) Output is represented in a single Boolean equation","a) Single variable may be controlled simultaneously from two or more elements whose outputs are inconsistent, b) Circuit contains a closed loop of inconsistent dependency, c) Output in terms of a pair of simultaneous Boolean equations: is ambiguous","a) Multiple variables are controlled simultaneously from two or more elements, b) Circuit contains a closed loop of consistent dependency, c) Output in terms of a pair of simultaneous Boolean equations: is clear","a) Single variable may be controlled simultaneously from two or more elements whose outputs are consistent, b) Circuit contains an open loop of inconsistent dependency, c) Output in terms of a pair of simultaneous Boolean equations: is ambiguous",B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G04-0068.htm
Write the micro-instructions for the execute cycles of the following register reference instructions. Instruction Symbol Hexadecimal Code Definition CIR 7080 Circulate right E and AC CIL 7040 Circulate left E and AC SPA 7010 Skip if AC is positive SNA 7008 Skip if AC is negative SZA 7004 Skip if AC is zero SZE 7002 Skip if E is zero,Each register-reference instruction is specified when the expression q_7I ̅c_2t_3 [MBR]_i is True (logical 0),All the instructions can be executed during multiple timing signals,Each register-reference instruction is specified when the expression q_7I ̅c_2t_3 [MBR]_i is True (logical 1) where the i_th bit of the MBR is the high bit specified by each instruction. All the instructions can be executed during one timing signal t_3.,Each register-reference instruction is specified when the expression q_7I ̅c_2t_3 [MBR]_i is False,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G05-0120.htm
Write a PL/I program to simulate the computer dating service. The following factors will be used in the selection process: A)The sex of a person looking for a date. B)Interest of the person in the following fields: 1)Theatre2)Sports3)Politics MoviesDancingSocial events Opera The minimum and maximum acceptable ages of the person(s) selected.,They must have at least two common interests in the first set of activities,The program procedure for the computer dating service,"The age of the partner selected must be less than a minimum age, and greater than a maximum age",The person selected must be of the same sex,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0573.htm
A manufacturer can produce X units of an item at a cost given by the following equation: Cost = C = 15 + 0.001X^2 The relationship between the number of units and price is given by P = 35 - . 1X (the producer is a monopolist). How many units should the monopolist produce in order to maximize his total return?,"The maximum profit point lies in the interval (0,100). Numerical approximation of this maximum is performed on the computer using the GOLDEN SECTION method.",The maximum profit point is at X = 0.,The maximum profit point is at X = 100.,The maximum profit point can be found using the Bisection method.,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G18-0455.htm
"Give an example, in pseudocode, of the REPEAT-UNTIL construct. Compare it to the DO-WHILE construct. Are there any similarities? differences?",The DO-WHILE construct executes the enclosed statements at least once,"The REPEAT-UNTIL construct allows the enclosed statements to be executed at least once, while in the DO-WHILE construct, the condition, or predicate, is tested before the enclosed statements are executed.",The REPEAT-UNTIL construct tests the condition before executing the enclosed statements,The DO-WHILE construct and the REPEAT-UNTIL construct are identical,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G08-0184.htm
"Perform the following conversions from a) 1 0 0 1 1 0 1 0 b) 1 0 1 \textbullet 1 0 1 c) 0 \textbullet 0 0 1 1 base 2 to base 8, 10, and 16 .","120_10, 5.5_10, 0.175_10","160_10, 6.625_10, 0.1975_10","140_10, 4.625_10, 0.1675_10","154_10, 5.625_10, 0.1875_10",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G02-0024.htm
"Write a procedure in PL/I that gives information about undergraduate alumni for a university's records. Your input will be a deck of 80-column cards, each card specified to the fol-lowing format: Columns Contents Specifications 1 - 15 Last name Characters 16 - 30 First name Characters 31 - 34 Year entered Fixed-point 35 - 38 Year graduated Fixed-point 39 - 40 Empty 41 - 60 GPI for each year Fixed-point 61 - 80 Empty Your output should contain the alumnus' name, years of attendance, and final GPI. Input is terminated by a card with a blank last name field.",A PL/I procedure that outputs the alumnus' name and years of attendance only.,"A PL/I procedure that reads the input cards, calculates the average GPI, and outputs the alumnus' name, years of attendance, and final GPI.",A PL/I function that calculates the average GPI.,A PL/I procedure that only reads the input cards.,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G13-0327.htm
